The results are ordered in the same order as in c_rc_df (according to protein name),,,,,,,,
pos_1_res4_ret,pos_2_res4_ret,pos_3_res4_ret,pos_1_res7_ret,pos_2_res7_ret,pos_3_res7_ret,pos_1_res12_ret,pos_2_res12_ret,pos_3_res12_ret
0.754046955,0.890366868,0.999774427,0.682510157,0.8136,0.999976958,0.963807134,0.99971526,0.999937021
0.99967498,0.997583712,0.968721371,0.99992259,0.999934713,0.994531711,0.999944312,0.999176439,0.922993147
0.997764554,0.999721188,0.999994937,0.983872531,0.999952476,0.999998543,0.981968539,0.999979822,0.999999277
0.997138423,0.998987162,0.999993111,0.999202669,0.999857373,0.999995114,0.999982464,0.99995417,0.999998728
0.963600311,0.998551057,0.797424413,0.99615595,0.994474794,0.737173157,0.999982671,0.999458989,0.993728671
0.959523449,0.991071335,0.997492485,0.968266858,0.9927034,0.999945404,0.995574998,0.999648051,0.999952303
0.970960031,0.954568646,0.999734039,0.986183339,0.987577122,0.999716545,0.989916037,0.996322607,0.999741231
0.370733267,0.071867824,-0.167179266,0.998208297,0.999362116,0.995332669,0.994196647,0.978601145,0.937706097
0.953190909,0.992993357,0.942086949,0.999090787,0.999720032,0.969358327,0.997258571,0.999765477,0.991406502
0.999641474,0.990221542,0.913514896,0.999186065,0.989127045,0.56307719,0.999923801,0.992625757,0.992332064
0.998113155,0.994928262,0.994635087,0.996381732,0.997902705,0.993160104,0.997686762,0.997972729,0.997078931
0.640326031,0.914583623,0.999935568,0.60054319,0.985168964,0.998791658,0.922950942,0.994534084,0.999577353
0.999175683,0.72998277,0.944913684,0.998913076,0.98948502,0.963187089,0.999989838,0.991797708,0.984172934
0.999496049,0.969934911,0.99881428,0.999993378,0.999904235,0.999990698,0.999998695,0.999950834,0.999983852
0.986127861,0.998564042,0.988921063,0.963257865,0.948272125,0.994976963,0.975945349,0.976367724,0.997963042
0.789584537,-0.051702922,0.412472509,0.980463442,0.999372131,0.923865623,0.985852546,0.995653587,0.972162952
0.998434253,0.981796462,0.984372803,0.999455858,0.996142897,0.96678889,0.999593728,0.998978812,0.985244532
0.997538936,0.821600854,0.999988153,0.999984749,0.999899508,0.999997916,0.999996738,0.999947359,0.999996848
0.9616235,0.998760216,0.999994849,0.995821337,0.999882043,0.999997479,0.998466192,0.999985606,0.999997976
-0.072600516,0.994661131,0.946063507,0.1113328,0.998553901,0.893248125,-0.161054138,0.998820863,0.868904472
0.710932016,0.999825171,0.528534364,0.986056448,0.999678028,0.998958324,0.996718433,0.999854657,0.99966486
0.843593018,0.934738587,0.99958363,0.987443764,0.979559696,0.999969466,0.987442951,0.99942353,0.999730701
0.964693812,0.915389239,0.99958363,0.875060515,0.94612109,0.999943608,0.857780398,0.894439893,0.999945379
0.861967428,0.998199469,0.999428066,0.999925392,0.997336579,0.99991576,0.999935773,0.999952053,0.999946085
0.998437505,0.998814907,0.982240619,0.99967992,0.990446601,0.999899258,0.999985803,0.998616127,0.999873473
0.989740271,0.998787198,-0.388138992,0.995323842,0.998307695,0.999446045,0.999785899,0.99869092,0.999639521
0.998896689,0.885695959,0.999991003,0.999958457,0.938436984,0.999995178,0.99999874,0.983684723,0.999998067
0.971809144,0.98184986,0.999993467,0.980937407,0.979115424,0.999997556,0.999727931,0.998890617,0.999997265
0.961773834,0.771591798,0.999991003,0.976361837,0.910609266,0.999997519,0.976985431,0.97194564,0.999997291
0.998897133,0.996647733,0.991041399,0.999827826,0.998545004,0.998487896,0.999752505,0.999644187,0.999871237
0.986357317,0.860840532,0.939467573,0.966746256,0.433446553,0.967492584,0.999733846,0.99691878,0.99862844
0.062557834,0.944369348,0.978614985,0.936056527,0.98725235,0.995734882,0.996499868,0.997049602,0.999364194
0.958404231,0.496950627,0.944506894,0.96853772,0.988633577,0.994150901,0.990314495,0.99845163,0.998203562
0.967589797,0.976427787,0.929015263,0.958151499,0.984730799,0.950930927,0.922456243,0.999750905,0.994102921
0.977768321,0.770750708,0.9977459,0.981055868,0.81192899,0.996053528,0.996185784,0.88050162,0.997328413
0.993889263,0.959559779,0.999879468,0.99979377,0.9663114,0.999186799,0.998089625,0.993539588,0.998947078
0.997349546,0.977799621,0.999580212,0.997951766,0.989610813,0.997989178,0.998992768,0.999603886,0.999002731
0.985514241,0.920141076,0.961910414,0.994478486,0.957150243,0.994079724,0.998264236,0.96415387,0.991751867
0.999998277,0.993187287,0.996248053,0.995930222,0.999717323,0.999415296,0.996992062,0.996775735,0.999960323
0.999583562,0.999886341,-0.500063252,0.999880416,0.999998573,0.237046804,0.999995055,0.99999402,0.999576303
0.998605534,0.997917764,0.998898798,0.999932981,0.999801384,0.999996417,0.999918265,0.999863589,0.999995651
0.705495067,0.373092496,0.894162312,0.996791883,0.99930457,0.992504381,0.991408079,0.999855483,0.994543037
0.998529397,0.975817949,0.996023621,0.990653998,0.991198463,0.975952609,0.999892405,0.999021117,0.951191642
0.58691105,0.999784511,-0.156141362,0.964872721,0.999972478,0.993595156,0.995779319,0.999720011,0.997050197
0.999739251,0.999853219,0.981512891,0.999505324,0.999138177,0.997492953,0.999507156,0.999015638,0.995717363
0.997356222,0.999986444,0.99903347,0.99983026,0.999995617,0.999241415,0.999521261,0.999998877,0.999827544
0.759332172,0.910279959,0.998652409,0.995643904,0.996255212,0.99991086,0.957006829,0.998215808,0.998902848
0.828886419,0.314332327,0.990176007,0.917964927,0.859745168,0.963439667,0.99939411,0.991678839,0.998387312
0.9994585,0.995671231,0.996467407,0.999940798,0.96125836,0.997681381,0.999913607,0.999886826,0.995168291
0.999857641,0.998339997,0.996704075,0.999989467,0.993641054,0.99945607,0.999980398,0.997586981,0.999684703
0.882810609,0.99653179,0.999532103,0.999449645,0.985639508,0.99999544,0.999626673,0.99845222,0.999984702
0.906035316,0.99603392,0.999917175,0.989163192,0.994447455,0.999998433,0.99791818,0.997134831,0.99999195
0.993379382,0.998162298,0.98829689,0.999233515,0.998939002,0.999636549,0.99886089,0.999709173,0.99984135
0.997536172,0.999968344,0.999984524,0.99996907,0.999992846,0.999972451,0.99984376,0.999630599,0.99998283
0.085347097,0.998344037,0.956832298,0.319459454,0.999983308,0.894094749,0.019913006,0.999907167,0.918652896
0.987116112,0.074634893,0.999308532,0.998483316,0.911234035,0.999429624,0.999975384,0.938322625,0.999488801
0.997967649,0.998438335,0.996900239,0.999166144,0.981012673,0.998055004,0.999760534,0.999926793,0.999778924
0.905765967,0.801640778,0.847654817,0.961594905,0.495566237,0.400766929,0.966793577,0.975216212,0.998606063
0.139647056,0.916552948,0.997941302,0.133362555,0.959285309,0.992027449,0.989261343,0.999884103,0.998488424
0.878619083,0.927327259,0.994638405,0.946639994,0.724299569,0.963680707,0.906496916,0.348081668,0.956859956
0.998489242,0.998253512,0.999494356,0.998271606,0.991437058,0.999905952,0.997876979,0.990455811,0.999688363
0.291917707,0.982673435,0.904423156,0.999993172,0.996826874,0.943196517,0.999743183,0.999313564,0.99085648
0.949940854,0.995927569,0.553798057,0.977105883,0.998858623,0.652651474,0.999973684,0.99995615,0.997375409
0.999944252,0.919362932,0.351161859,0.999951467,0.998922367,0.99648809,0.999999173,0.999665919,0.999126759
0.999441272,0.995143981,0.99992799,0.999873601,0.994142456,0.99889104,0.999979522,0.998701076,0.999996105
0.137604272,0.918944132,-0.410238516,0.970762689,0.998618404,0.999964626,0.999990471,0.999993477,0.999830295
0.998910135,0.999878335,0.5251755,0.998748017,0.99993439,0.985548273,0.999276318,0.999776468,0.998739581
0.998589453,0.99950307,0.999870041,0.999928355,0.999586861,0.999981045,0.999977183,0.999980871,0.999988014
0.908768447,0.860769443,0.955015622,0.926043053,0.944623224,0.989639687,0.616518214,0.979766349,0.995943645
0.876168777,0.978648585,0.995772001,0.996409208,0.998864298,0.997217492,0.998593294,0.999834018,0.999254156
0.999124653,0.930312355,0.99414839,0.999115815,0.978202427,0.990389599,0.999129448,0.959184052,0.994122598
0.998120109,0.999908015,0.995602804,0.998851673,0.999878367,0.997894924,0.997436103,0.999788849,0.996373808
0.997617566,0.985861434,0.929752576,0.997733117,0.995451178,0.989950124,0.999913579,0.97025568,0.980661941
0.895924502,0.999217262,0.99997346,0.991258705,0.999787044,0.999202886,0.997543619,0.999899353,0.999869079
0.98097144,0.677195611,0.970597018,0.999254928,0.761310598,0.993240571,0.999071182,0.969933209,0.989288317
0.979409941,0.996321098,0.980007619,0.986227971,0.999506752,0.985730386,0.998375297,0.99961336,0.996524584
0.328814843,0.764929754,0.984400155,0.994090888,0.709968194,0.571277786,0.894354296,0.993063336,0.975652002
-0.727883879,0.675818993,0.965224559,0.16682823,0.44722601,0.980413346,0.96761105,0.993461805,0.989813203
0.777347232,0.099010656,0.922484521,0.926502608,0.036665906,0.926082479,0.911673608,0.122367133,0.924201397
0.999529708,0.977894839,0.999928272,0.999311107,0.99597875,0.999735796,0.998237,0.992792071,0.999782783
0.999353044,0.853784084,0.9990003,0.9998936,0.99988344,0.999581799,0.999837559,0.99945583,0.999773441
0.99399586,0.999062716,0.999672679,0.991218956,0.998976653,0.999998515,0.99892024,0.999986452,0.999995006
0.839648604,0.994298441,0.971477823,0.999264836,0.999163504,0.994641708,0.998769815,0.998584173,0.998082195
0.997549507,0.963543077,0.998622243,0.996487549,0.92765797,0.998696086,0.99773709,0.995425392,0.999858642
0.999960401,0.998221327,0.977903056,0.999965334,0.999947338,0.977118158,0.999986968,0.999999774,0.992043412
-0.334041955,0.781756437,0.998762665,0.978558643,0.998426528,0.999845871,0.999140439,0.99998698,0.999993845
0.947574554,0.99882414,0.999988383,0.994540704,0.997007634,0.999933366,0.999798503,0.999781638,0.999976794
0.998714113,0.9295195,0.771019729,0.999840306,0.983400888,0.956338682,0.99979646,0.995652327,0.938365051
0.959234989,0.950086831,0.940484574,0.999922191,0.82358253,0.71979514,0.999993089,0.99967192,0.985314459
0.999974626,0.9999563,0.998004352,0.999968432,0.999996833,0.997809168,0.999850972,0.999986258,0.999742586
0.981837012,0.714764571,0.99986844,0.999505234,0.962451167,0.999761428,0.997205567,0.997363537,0.99980612
0.915825257,0.998496766,0.999568809,0.984669843,0.993945644,0.999414229,0.996272721,0.998707634,0.999121884
0.982385714,0.999495347,-0.825508734,0.995814599,0.99990481,0.306467394,0.998413093,0.999863906,0.942660815
0.954629824,0.940073586,0.492275922,0.260428377,0.708558897,0.986769777,0.969064611,0.987714374,0.981754106
0.418522841,0.223304028,0.986224354,-0.361088983,0.342259845,0.984709601,-0.290158116,0.290401179,0.989948107
0.943581854,0.998435747,0.999300295,0.979105883,0.999032825,0.997585136,0.995366169,0.99984086,0.999604775
0.97085245,0.975346517,0.999303601,0.980911698,0.876954625,0.998136504,0.996575257,0.996143427,0.999256616
0.996267036,0.984171058,0.996929447,0.999588514,0.902287815,0.999564954,0.997607014,0.999300549,0.999904362
0.986750127,0.998311819,0.99902724,0.993299157,0.998433377,0.999947442,0.994229935,0.999756859,0.999910301
0.592793331,0.986060808,0.991887466,0.982871729,0.925708719,0.995691159,0.919816594,0.999194777,0.998769366
0.999779464,0.997821937,0.998218205,0.999968763,0.999436249,0.998790703,0.999956374,0.999987865,0.998517624
0.793180301,0.997229251,0.998017135,0.830737003,0.999999301,0.999933677,0.916889406,0.999704309,0.999928101
0.997228926,0.818416397,0.986859605,0.998031805,0.624107575,0.989312329,0.996871854,0.606769968,0.98845803
0.99781606,0.998615931,0.999349826,0.999694918,0.99693285,0.999968284,0.999938108,0.998393925,0.999751924
0.998971778,0.997396667,0.997320453,0.999968351,0.999396312,0.999997004,0.999999817,0.99994046,0.999995665
0.658691904,0.980957162,0.999979097,0.881632692,0.99999659,0.99997015,0.996751487,0.999908283,0.999960373
0.985070578,0.994348399,0.99279891,0.993925494,0.999396465,0.997594578,0.999807912,0.999523281,0.985750298
0.987597028,0.93201253,0.96060829,0.99389058,0.998726934,0.96863338,0.99573207,0.98679433,0.997342887
0.91617476,0.996504987,0.981262303,0.923100071,0.999977317,0.988307031,0.993065669,0.994236867,0.99979901
0.12335957,0.805130121,0.998044369,0.43144622,0.752499647,0.996848453,0.367774188,0.790224866,0.997082351
0.997707685,0.996354371,0.965351405,0.99918114,0.986152658,0.999194795,0.995792135,0.995055008,0.995661746
0.774935269,0.988536632,0.999577837,0.967630912,0.994421501,0.999793836,0.998297478,0.994073213,0.998853771
0.8021468,0.951343761,0.999654405,0.9735415,0.920612813,0.998763614,0.973499601,0.996364227,0.999738321
0.972167695,0.949868315,0.992799072,0.877260997,0.979663821,0.996986335,0.992487939,0.996166445,0.99892293
0.967524126,0.892132794,0.990743054,0.947850669,0.996791817,0.984558165,0.996252307,0.96601503,0.992436061
0.997511047,0.977158063,-0.39297864,0.999408712,0.991231265,0.971267062,0.998812271,0.996645238,0.968467648
0.805172043,0.998003812,0.621985226,0.984346318,0.999465594,0.985049415,0.999719254,0.999939443,0.997523065
0.990626334,0.423073609,0.80810062,0.997467016,0.994434191,0.914585511,0.996073673,0.973050738,0.966640379
0.899643468,0.999110689,0.998810606,0.984179367,0.997002139,0.992435531,0.997818437,0.999903518,0.998606247
0.914294062,0.987306207,0.994082595,0.997028366,0.999179474,0.997743202,0.999199363,0.99961321,0.989802861
0.998794915,0.998505874,0.986668063,0.929459481,0.994072228,0.987550218,0.991587872,0.999502349,0.999779562
0.999813406,0.998249658,0.331220983,0.999929492,0.999841488,-0.653894049,0.999995824,0.999989225,0.979098124
0.991619314,0.998716376,0.983279994,0.999856356,0.999970803,0.997061009,0.999995134,0.999977934,0.999386337
0.96594378,0.982689816,0.973694517,0.948474921,0.967933665,0.988833322,0.999990685,0.999718505,0.998623467
0.981949396,0.439007243,0.578331469,0.993120041,0.996754471,0.883953589,0.999648164,0.987664252,0.984945052
0.99873976,0.998134203,0.918008661,0.982302339,0.999908172,0.939499353,0.998255802,0.999501807,0.981115068
0.998958284,0.997306979,0.999983454,0.997391285,0.999192391,0.998992095,0.999577237,0.999415242,0.999989727
0.510420324,-0.679295259,0.998780448,0.979652048,0.784978223,0.999152274,0.999838746,0.987718529,0.999279694
0.97441432,0.999902408,0.999998322,0.995985366,0.999968835,0.999984042,0.989940498,0.999986551,0.999997922
0.999108007,0.614630054,0.994666939,0.999988593,0.999768283,0.999228486,0.999988903,0.988872215,0.999995186
0.92739248,0.943308958,0.964607909,0.971227827,0.981758923,0.993672466,0.995464462,0.828207257,0.986243552
0.999994536,0.99965102,0.985167635,0.999943317,0.999972355,0.996113778,0.999789438,0.999992852,0.999875533
0.721643761,0.999225337,0.99999306,0.997761876,0.999986024,0.999998089,0.999983366,0.99999576,0.99999994
0.99612857,-0.054507037,0.951000338,0.997160198,0.999668425,0.999803403,0.997286395,0.999326341,0.998409006
0.639850416,0.901631066,0.635758561,0.570064926,-0.784321681,0.995765438,0.906044276,0.962865176,0.976867456
0.865482557,0.397552636,0.910170348,0.76924061,0.989427963,0.999993682,0.992159196,0.95069924,0.998505965
0.952625444,0.925044768,0.978106392,0.703340407,0.959731129,0.954850629,0.722591548,0.968575884,0.990825584
0.999947953,0.336927934,0.968863965,0.999955765,0.982116859,0.972017683,0.999961625,0.999429785,0.999603484
0.990031398,0.999662648,0.998961693,0.999761592,0.997832835,0.998921761,0.998631262,0.999878355,0.999935128
0.999467918,0.997576856,0.996770577,0.999886152,0.997899272,0.999731722,0.999932395,0.996134936,0.999948222
0.98377989,0.995412456,0.992894179,0.995390441,0.99920476,0.998061748,0.995119719,0.999013104,0.999400128
0.984768139,0.987100596,0.984026654,0.992541404,0.983306987,0.996370778,0.991689738,0.99786123,0.990116698
0.996467777,0.590320465,0.870294926,0.996355241,0.997565852,0.99936992,0.999710502,0.995875601,0.999480821
0.732129243,0.982891657,0.898490638,0.183607101,0.998427707,0.997679491,0.986043032,0.996214228,0.959290058
0.993004453,0.999994832,0.999985048,0.998446697,0.999994775,0.999996251,0.997382894,0.999993789,0.999997017
0.995552395,0.996067138,0.998829762,0.997505966,0.99956452,0.999941816,0.99974613,0.997271925,0.999858706
0.995948626,0.990946845,0.999021683,0.993164172,0.998874344,0.99939901,0.998593293,0.998134582,0.997882888
0.975447211,0.970432349,0.946819663,0.991695599,0.987995401,0.967963731,0.995728081,0.999962961,0.999138932
0.988804478,0.999753799,0.984249306,0.999793261,0.996478109,0.963825203,0.99986764,0.998762615,0.999244382
0.703071523,0.936784999,0.999453119,0.928927189,0.985760713,0.999069236,0.999677244,0.990261445,0.999992767
0.996917765,0.999860343,0.917786321,0.999142727,0.999994175,0.883346559,0.995904064,0.999984178,0.994208115
0.992656491,-0.540484098,0.98477064,0.996570393,0.981508636,0.983542004,0.999889263,0.998915258,0.998132547
0.955636914,0.999419603,0.998909962,0.874842308,0.999999617,0.997379675,0.998793959,0.999908734,0.998376792
0.986327772,0.940095811,0.995715182,0.993350238,0.933626651,0.995526949,0.999881794,0.99452245,0.999819172
0.797411645,0.449599073,0.998379911,0.74470873,0.375291858,0.995499599,0.997118866,0.973120808,0.999955263
0.887413016,0.166886553,0.999583588,0.675620887,0.188190916,0.999962432,0.68607363,0.141586142,0.99996547
0.992596716,0.99750015,0.999285696,0.974789515,0.998823509,0.453229147,0.967444697,0.997066363,0.281807043
0.974573959,0.995314532,0.996564623,0.989950771,0.996838303,0.950033717,0.99956094,0.999897214,0.992730595
0.999729504,0.997190489,0.981147834,0.995889363,0.999752881,0.987871704,0.996834127,0.999970743,0.996797263
0.999973325,0.997787932,0.996693934,0.999596255,0.99999939,0.999268072,0.999997101,0.999999599,0.999631357
0.70653097,0.182441915,0.999814654,0.997004055,0.999228414,0.999984486,0.999099027,0.99892616,0.999957426
0.9996742,0.633167386,0.714468727,0.999849717,0.761993972,0.94866297,0.999984797,0.998650988,0.983994749
0.911889488,0.993651738,0.799964248,0.99999799,0.998567991,0.998571698,0.99963784,0.999881686,0.99942479
0.998531316,0.998677223,0.999965682,0.999646474,0.995535928,0.999983569,0.999989402,0.998353132,0.999986321
0.995695214,0.863797466,0.922988932,0.965681114,0.958985295,0.985969165,0.974378852,0.98791186,0.992212042
0.334657268,0.999314815,0.986724655,0.980621102,0.999119278,0.995722219,0.994489885,0.999900084,0.996467387
0.953433424,0.991512718,0.611940742,0.963438493,0.991218507,0.583132453,0.979520116,0.996303243,0.989756254
0.990366012,0.996519364,0.998193793,0.999976651,0.997598262,0.99545069,0.999982165,0.999985902,0.995796234
0.913239391,0.921516527,0.982527028,0.775702934,0.998492417,0.98903825,0.982024148,0.999486491,0.997991552
0.998072539,0.997694282,0.999220352,0.999734195,0.999622217,0.999958577,0.999996662,0.998512557,0.99998767
0.988530858,0.956853521,0.993530233,0.996816591,0.969370458,0.996611093,0.995589744,0.994061639,0.990291777
0.999602586,0.96326849,0.9968919,0.99900693,0.948796157,0.999298759,0.999251954,0.971225134,0.999175407
0.991774501,0.996366107,0.995207168,0.993281642,0.999182906,0.986674474,0.984953979,0.999832484,0.999716327
0.915061109,0.999256988,0.991273984,0.849970699,0.999949899,0.998037973,0.979895664,0.999940612,0.999704378
0.950956914,0.212369149,0.934055016,0.999217312,0.972217854,0.945556886,0.999234596,0.977328158,0.992121943
0.952720692,0.997250263,0.999860869,0.989172423,0.99959165,0.999928553,0.992804987,0.999593349,0.999734352
0.986068529,0.996924772,0.876214808,0.994282546,0.999740708,0.902199927,0.999804044,0.99980028,0.999931973
0.999771287,0.999292322,0.983687425,0.999790504,0.996359578,0.997882389,0.999988582,0.998869924,0.99944714
0.516455873,0.994720929,0.999858547,0.999921809,0.999156235,0.999965542,0.999919124,0.998845002,0.999981835
0.975350896,0.997155165,0.998786773,0.982803911,0.998998597,0.998876625,0.999380364,0.999541882,0.999923084
0.99775755,0.996806744,0.893236776,0.999325802,0.999744392,0.986021336,0.999921,0.999934481,0.994726828
0.999765284,0.986629649,0.99992923,0.999927986,0.857781527,0.9991642,0.99987118,0.9997526,0.999998628
0.900455052,0.999817155,0.934529695,0.954461448,0.999811356,0.970651317,0.997056564,0.999930214,0.995175486
0.762177505,0.998701244,0.999984093,0.97384944,0.997666149,0.999981918,0.962726863,0.998658783,0.999990905
0.968615288,0.996675905,0.869663547,0.995048762,0.981871586,0.770030613,0.99720162,0.999805316,0.988927366
0.948501877,0.997858572,0.999811141,0.931749684,0.989187838,0.999539597,0.945142068,0.993779026,0.999689985
0.999861572,0.740494672,0.867253033,0.999029409,0.983672667,0.973445793,0.999631283,0.996957675,0.983230093
-0.08260378,0.905154307,0.998844667,0.982391824,0.923059685,0.971156875,0.80994114,0.990759572,0.992747468
0.995718327,0.995105935,0.999415149,0.996219015,0.993657278,0.999847621,0.998410444,0.999918892,0.999812765
0.326642065,0.989038364,0.938352577,0.996158587,0.999993661,0.999805055,0.996203484,0.99982075,0.999622815
0.123307002,0.329147589,0.995569095,0.982441026,0.995565799,0.993439041,0.996033377,0.994163679,0.997947584
0.990829433,0.995311517,0.934633692,0.99872128,0.995763258,0.868429465,0.99988795,0.999993601,0.995650701
0.748701506,0.864173072,0.919643791,0.952488291,0.982793531,0.890772525,0.94208693,0.991300517,0.951406398
0.424860446,0.993406195,0.731764309,0.999154789,0.998758839,0.988032659,0.997868349,0.9991785,0.997798347
0.990474723,0.990197345,0.997916556,0.997381097,0.990594454,0.997420609,0.99601665,0.995237838,0.999205416
0.992581313,0.961047753,0.935619921,0.994209645,0.995560769,0.998398243,0.999890233,0.997075528,0.997670152
0.042315872,0.999969447,0.999491138,0.999724876,0.999929118,0.999601079,0.994301803,0.999922872,0.999817259
0.952217393,0.986414494,0.98230587,0.958735474,0.998635782,0.999435473,0.991333934,0.999990731,0.999456817
0.939045705,0.975625569,0.120460775,0.996505472,0.963147973,0.691546226,0.987967297,0.993126866,0.854706339
0.944211441,0.997323255,0.974163993,0.965748321,0.993987959,0.993262108,0.977014139,0.999552236,0.994470456
0.995242965,0.991268046,0.963022916,0.98785623,0.999972767,0.995196454,0.99973491,0.999575455,0.994080328
0.718306841,0.996113825,0.989985723,0.691136797,0.99421346,0.999638019,0.657086332,0.999473591,0.999710118
0.998815004,0.998837877,0.956823757,0.999485508,0.989049881,0.975350463,0.999258729,0.994570898,0.946656142
0.988581492,0.999947993,0.426178151,0.998400935,0.99997027,0.666294637,0.999112838,0.999940082,0.998231393
0.999338291,0.999963603,0.999384489,0.999263624,0.999991424,0.997104924,0.999980645,0.999983607,0.998722968
0.895384631,0.418587754,0.999951339,0.738803913,0.182069876,0.999973325,0.972177828,0.93814781,0.999918234
0.999272241,0.935316073,0.87375692,0.971421029,0.893427346,0.95508072,0.984119859,0.992752717,0.991993901
-0.062557637,-0.842534603,0.590293181,0.997865369,0.942476998,0.953601594,0.999858687,0.972878362,0.96886019
0.995171272,0.920041221,0.972858115,0.984066104,0.974995221,0.998713141,0.999105822,0.999513282,0.999570269
0.999932884,-0.199378481,0.986998929,0.999923334,0.996764565,0.987010961,0.999817072,0.999776588,0.998183084
0.906541369,0.99826166,0.9994089,0.847299742,0.999771164,0.999764236,0.990861282,0.999764106,0.999881357
0.800620077,0.953293169,-0.028933655,0.996246705,0.999732321,0.99829401,0.997470457,0.995815585,0.999688802
0.97802908,0.740481192,0.653162914,0.961475043,0.996980921,0.997348911,0.992666418,0.992773575,0.997319212
0.972822648,0.608607127,0.99877696,0.978999244,0.520505379,0.999554904,0.99987977,0.997149666,0.999756529
0.894901365,0.060590432,0.800407495,0.998378423,0.998829435,0.999389493,0.999815936,0.997501142,0.999857877
0.988201367,0.998524219,0.055611817,0.997497636,0.999517388,0.999844161,0.998782044,0.999940009,0.999592623
0.962084935,0.999785217,0.993095981,0.93233974,0.99959342,0.989817878,0.996064412,0.999966841,0.998010719
0.997348788,0.993659601,0.992979113,0.996860081,0.99975895,0.991962073,0.999927075,0.999926335,0.999416392
0.998862468,0.971704963,0.997780145,0.999452972,0.996255064,0.994078433,0.999949111,0.999877649,0.999218849
0.856841918,0.994897433,0.879615105,0.446486806,0.999943688,0.969893584,0.997805307,0.999474333,0.987792689
0.980234741,0.930839248,0.999427697,0.999931651,0.948083977,0.999370435,0.999468897,0.998433153,0.999978288
0.998738503,0.989348073,0.999766153,0.999909455,0.999940762,0.999905388,0.999990392,0.999982337,0.999974072
0.931706384,0.999810328,0.999569293,0.998360135,0.999993291,0.999832754,0.99207,0.99996751,0.999995403
0.972918907,0.156323655,0.914916754,0.99925771,0.994912369,0.999419883,0.999571639,0.999691509,0.999630385
0.996790852,0.860269887,0.999122114,0.997817092,0.991407826,0.999248842,0.999910466,0.998263622,0.999720311
-0.411882853,0.958539733,0.981710428,0.999669979,0.999929653,0.999998768,0.998279384,0.999627252,0.999931042
0.997822341,0.999137458,0.999356265,0.99969955,0.999884477,0.999938464,0.998982741,0.99979709,0.999819115
0.992986365,0.418724342,0.763908481,0.996168889,0.659145176,0.82473786,0.995789049,0.850159092,0.996940232
-0.408256098,0.995049373,0.998102734,0.704869514,0.998379388,0.999115846,0.960095904,0.999930707,0.99941255
-0.117094836,0.997722721,0.999784191,0.828106788,0.99947702,0.999800065,0.927067277,0.999524032,0.999604672
-0.091902564,0.996161347,0.999530714,0.38053255,0.999002312,0.999942854,0.359309829,0.999998758,0.999996822
0.852269675,0.879990777,0.983132161,0.855353269,0.905724604,0.981753396,0.988479493,0.93581049,0.986473745
0.999996422,0.98499111,0.844570774,0.999986731,0.999534513,0.993665829,0.99999618,0.9995721,0.925446434
0.999948086,0.999879746,0.341258974,0.999968761,0.999979759,0.994867114,0.99999694,0.999995552,0.991809489
0.999824186,0.99888684,0.997105611,0.999940452,0.999964362,0.998949925,0.999961137,0.999994241,0.999222588
0.99215604,0.990035176,0.985772159,0.992350104,0.9968514,0.970723165,0.996989224,0.996507127,0.995042757
0.999754744,0.997698411,0.97935794,0.998700283,0.996500641,0.997474351,0.999219383,0.997591451,0.996794601
0.994505217,0.982309386,0.997732821,0.999357672,0.926922923,0.996575935,0.999619401,0.99987501,0.999770016
0.996461674,0.99869222,0.993975862,0.998170434,0.999317892,0.999356644,0.989178852,0.999959088,0.999234408
0.912768322,0.996078675,0.998307732,0.997758188,0.999700815,0.998817358,0.996716425,0.999937652,0.999730082
0.9986848,0.993705321,0.999413099,0.998126364,0.997312413,0.999951688,0.999653965,0.999827242,0.999787209
0.993550327,0.979764979,0.983449787,0.999525649,0.997111689,0.999162178,0.999863748,0.999813208,0.999959915
-0.007232999,0.987779087,0.998416754,0.999390928,0.998787452,0.999823434,0.999984321,0.999879226,0.999713437
0.988296283,0.986536119,0.998173622,0.983888791,0.993847313,0.995463471,0.998868429,0.999877917,0.993720007
0.948521946,0.992150007,0.952431361,0.968757808,0.999234452,0.986964505,0.976411647,0.999678505,0.997545811
0.988997682,0.993131663,0.956953993,0.997390607,0.997235067,0.991919041,0.99864602,0.998355656,0.999460252
0.995537455,0.618349421,0.596218676,0.999922094,0.994610302,0.995874069,0.999255289,0.999592976,0.999773522
0.708114059,0.595165697,0.9905383,0.999218881,0.650834981,0.990686456,0.996290394,0.981487408,0.993167879
0.873625231,0.996361012,0.845398468,0.942428865,0.999675472,0.998514398,0.995456275,0.999949475,0.999923222
0.700408766,0.849478382,0.99782317,0.960103255,0.99508616,0.997378974,0.997183759,0.982449186,0.999304512
0.640409976,0.896055419,0.940561768,0.935297804,0.980946974,0.990500265,0.985393766,0.999425815,0.997331629
0.999621861,0.999321319,0.995276127,0.998279922,0.998975184,0.996111077,0.99871453,0.999673461,0.999087026
0.998834286,0.99920211,0.998779143,0.984886415,0.999723273,0.969336501,0.997775773,0.999426737,0.99939492
0.997978689,-0.198760856,0.988028162,0.99951984,0.92064485,0.999852684,0.999456406,0.995948086,0.999013347
-0.646726332,0.579169839,0.981563606,0.837835519,0.96710989,0.990873961,0.983285097,0.998702904,0.996124968
0.999403712,0.999129384,0.999880989,0.999988689,0.99944549,0.999876176,0.99888581,0.995018848,0.999884178
